state,city,population,pop2025,pop2020,growth,type,pop2024,densityMi,areaMi,lat,lng,rank,fips_code,geo_id
Indiana,Brooklyn,2624,2624,2514.0,0.00845503,Town,2602,2651,0.99,39.5445,-86.3699,190,18063,18063
Indiana,Santa Claus,2620,2620,2592.0,0.00229533,Town,2614,404,6.484,38.1161,-86.9272,191,18163,18163
Indiana,Osceola,2597,2597,2586.0,0.000770712,Town,2595,1924,1.35,41.6657,-86.0787,192,18141,18141
Indiana,Monrovia,2554,2554,1689.0,0.0726585,Town,2381,1423,1.795,39.5872,-86.4754,193,18063,18063
Indiana,Chesterfield,2509,2509,2489.0,0.00159681,Town,2505,1833,1.369,40.113,-85.5943,194,18095,18095
Indiana,Avilla,2495,2495,2445.0,0.00402414,Town,2485,1447,1.724,41.3638,-85.2317,195,18003,18003
Indiana,Spencer,2474,2474,2448.0,0.00202511,Town,2469,1552,1.594,39.2862,-86.7725,196,18105,18105
Indiana,Lapel,2428,2428,2332.0,0.00788709,Town,2409,234,10.369,40.0334,-85.8406,197,18095,18095
Indiana,Greentown,2408,2408,2400.0,0.000831255,Town,2406,1742,1.382,40.4775,-85.9625,198,18095,18095
Indiana,Fowler,2357,2357,2337.0,0.00169996,Town,2353,1669,1.412,40.6172,-87.3179,199,18157,18157
Indiana,Bloomfield,2310,2310,2289.0,0.0017346,Town,2306,1639,1.409,39.0261,-86.9374,200,18105,18105
Indiana,Albany,2277,2277,2289.0,-0.000877577,Town,2279,1149,1.981,40.306,-85.2322,201,18095,18095
Indiana,Middletown,2272,2272,2252.0,0.00176367,Town,2268,1960,1.159,40.0594,-85.5428,202,18095,18095
Indiana,Winamac,2265,2265,2319.0,-0.00483304,Town,2276,1664,1.361,41.0535,-86.6037,203,18127,18127
Indiana,Oakland City,2243,2243,2285.0,-0.00355398,City,2251,2197,1.021,38.338,-87.3491,204,18163,18163
Indiana,Petersburg,2233,2233,2300.0,-0.00578807,City,2246,1521,1.468,38.4922,-87.281,205,18163,18163
Indiana,Rising Sun,2227,2227,2229.0,0.0,City,2227,1483,1.502,38.9537,-84.8533,206,18081,18081
Indiana,Albion,2225,2225,2217.0,0.000899685,Town,2223,1166,1.908,41.3966,-85.4187,207,18003,18003
Indiana,Cloverdale,2218,2218,2052.0,0.015103,Town,2185,636,3.488,39.5212,-86.7987,208,18063,18063
Indiana,Ferdinand,2209,2209,2158.0,0.00454752,Town,2199,962,2.297,38.228,-86.8625,209,18163,18163
Indiana,Versailles,2194,2194,2179.0,0.00136924,Town,2191,1398,1.569,39.0635,-85.2566,210,18081,18081
Indiana,Waterloo,2187,2187,2112.0,0.00690608,Town,2172,1036,2.11,41.4374,-85.0517,211,18003,18003
Indiana,Burns Harbor,2185,2185,2077.0,0.0101711,Town,2163,339,6.437,41.6189,-87.1259,212,18127,18127
Indiana,Hope,2174,2174,2098.0,0.00694766,Town,2159,2284,0.952,39.2993,-85.766,213,18081,18081
Indiana,Knightstown,2157,2157,2139.0,0.00185787,Town,2153,2068,1.043,39.7955,-85.5308,214,18095,18095
Indiana,West Terre Haute,2147,2147,2157.0,-0.000930665,Town,2149,2851,0.753,39.4638,-87.4506,215,18105,18105
Indiana,Flora,2099,2099,2103.0,-0.00047619,Town,2100,1828,1.148,40.5455,-86.5226,216,18157,18157
Indiana,Ardmore,2089,2089,,0.0712821,CDP,1950,1381,1.513,41.6924,-86.3243,217,18141,18141
Indiana,Walkerton,2089,2089,2094.0,-0.000478468,Town,2090,1099,1.901,41.4657,-86.4825,218,18141,18141
Indiana,Fremont,2085,2085,2030.0,0.00530376,Town,2074,671,3.108,41.7276,-84.9389,219,18003,18003
Indiana,Veedersburg,2078,2078,2095.0,-0.00144161,Town,2081,694,2.995,40.1153,-87.2572,220,18157,18157
Indiana,Kouts,2068,2068,2032.0,0.00339641,Town,2061,1705,1.213,41.3172,-87.0266,221,18127,18127
Indiana,Edgewood,2058,2058,2058.0,0.0,Town,2058,2560,0.804,40.1032,-85.7375,222,18095,18095
Indiana,Dunkirk,2056,2056,2161.0,-0.0101107,City,2077,1750,1.175,40.3743,-85.2082,223,18095,18095
Indiana,Orleans,2047,2047,2101.0,-0.00534499,Town,2058,1198,1.709,38.6611,-86.4517,224,18105,18105
Indiana,Southport,2032,2032,2121.0,-0.00878049,City,2050,3236,0.628,39.66,-86.1171,225,18097,18097
Indiana,Jasonville,2022,2022,1987.0,0.00347394,City,2015,1595,1.268,39.1615,-87.1996,226,18105,18105
Indiana,Trail Creek,2005,2005,2059.0,-0.00545635,Town,2016,1647,1.217,41.6963,-86.8555,227,18127,18127
Indiana,Wakarusa,2000,2000,1997.0,0.00050025,Town,1999,907,2.204,41.5312,-86.0133,228,18039,18039
Indiana,Liberty,1985,1985,2047.0,-0.00600901,Town,1997,2522,0.787,39.6349,-84.9273,229,18095,18095
Indiana,Williamsport,1979,1979,1943.0,0.0035497,Town,1972,1516,1.305,40.2884,-87.2923,230,18157,18157
Indiana,Rockport,1967,1967,1991.0,-0.0025355,City,1972,1186,1.658,37.8899,-87.0542,231,18163,18163
Indiana,Monon,1950,1950,1920.0,0.00308642,Town,1944,2203,0.885,40.8642,-86.8786,232,18157,18157
