ZCTA,land_sqmi,water_sqmi,lat,lon,population,density_sqmi
11796,1.248,0.102,40.731247,-73.099419,3715,2976.7628205128203
11797,5.096,0.016,40.820208,-73.47245,9338,1832.4175824175825
11801,6.675,0.014,40.762304,-73.524452,41792,6260.973782771535
11803,6.16,0.011,40.781771,-73.473118,30219,4905.681818181818
11804,2.821,0.003,40.758116,-73.456946,4613,1635.2357320099254
11901,56.701,4.782,40.928102,-72.648249,32921,580.6070439674785
11930,8.589,5.559,40.991419,-72.114455,689,80.2188846198626
11932,7.241,1.778,40.9265,-72.305037,696,96.1193205358376
11933,25.378,2.434,40.942231,-72.765594,6784,267.31814957837497
11934,5.537,0.415,40.802046,-72.795166,8222,1484.919631569442
11935,10.324,1.163,41.021223,-72.486958,2946,285.3545137543588
11937,37.099,14.206,40.994548,-72.198754,21806,587.7786463246988
11939,2.238,5.42,41.138956,-72.318687,1741,777.9267202859696
11940,5.011,0.407,40.808772,-72.756601,5508,1099.181800039912
11941,4.104,0.134,40.829543,-72.723395,2472,602.3391812865497
11942,8.487,3.397,40.848578,-72.572159,5871,691.7638741604808
11944,4.069,3.425,41.102475,-72.373228,4744,1165.8884246743671
11946,13.501,7.614,40.864652,-72.518104,17303,1281.6087697207615
11948,2.804,0.03,40.960725,-72.54988,775,276.3908701854494
11949,36.625,0.285,40.866503,-72.804643,13159,359.29010238907847
11950,3.698,0.142,40.806142,-72.847182,16944,4581.936181719849
11952,9.285,3.166,41.001648,-72.547599,4749,511.47011308562196
11953,10.314,0.072,40.892509,-72.951175,13383,1297.5567190226875
11954,18.53,18.39,41.046357,-71.948827,4073,219.80572045331894
11955,2.232,0.227,40.813511,-72.823823,2626,1176.5232974910393
11957,6.471,15.38,41.202981,-72.117081,1152,178.0250347705146
11958,2.929,1.227,41.039067,-72.464419,864,294.98122226015704
11959,6.116,0.805,40.83029,-72.60976,576,94.17920209287117
11960,1.987,0.074,40.810615,-72.706062,1037,521.8922999496729
11961,15.033,0.097,40.903814,-72.88588,12436,827.2467238741435
11962,5.872,1.767,40.930895,-72.268719,546,92.98365122615805
11963,14.534,4.943,41.001696,-72.31962,8114,558.2771432503096
11964,9.375,5.987,41.049483,-72.302316,2858,304.85333333333335
11965,2.741,7.15,41.082501,-72.303379,421,153.59357898577161
11967,13.212,0.424,40.801566,-72.878028,27266,2063.7299424765365
11968,26.675,11.151,40.900359,-72.428605,14263,534.6954076850984
11971,10.961,4.116,41.064714,-72.42906,6507,593.6502143964966
11972,0.804,0.003,40.822663,-72.700008,309,384.3283582089552
11975,4.054,0.974,40.948268,-72.249625,423,104.34139121854957
11976,12.97,2.224,40.929237,-72.34741,2447,188.66615265998456
11977,5.753,0.083,40.828481,-72.679186,2782,483.57378758908396
11978,10.167,2.376,40.825621,-72.637502,4376,430.4121176354874
11980,12.034,0.113,40.831662,-72.924805,5138,426.9569552933355
12008,0.669,0.175,42.853488,-73.906535,610,911.8086696562033
12009,52.625,0.825,42.697723,-74.03535,8068,153.31116389548694
12010,128.307,2.913,42.937632,-74.173325,27339,213.07489069185627
12015,15.111,2.104,42.292243,-73.821532,4084,270.2666931374495
12017,14.709,0.019,42.32111,-73.455997,439,29.845672717383916
12018,46.213,1.296,42.628833,-73.520771,7069,152.9656157358319
12019,28.462,0.494,42.934351,-73.881808,15683,551.0153889396388
12020,75.56,0.193,43.001663,-73.870089,34140,451.8263631551085
12022,23.729,0.0,42.666547,-73.333967,1069,45.0503603185975
12023,59.131,0.282,42.598558,-74.183022,2364,39.97902961221694
12024,2.839,0.0,42.481337,-73.534211,80,28.178936245156745
12025,41.908,1.637,43.091396,-74.121889,5278,125.94254080366517
12027,7.461,0.021,42.921339,-73.907787,4706,630.7465487200107
12028,23.695,0.286,42.944934,-73.440913,1132,47.773791939227685
12029,20.817,0.262,42.41595,-73.424961,1017,48.85430177258971
12032,93.599,4.476,43.287999,-74.591429,710,7.5855511276829874
12033,28.5,0.589,42.533097,-73.700086,7772,272.70175438596493
12035,9.64,0.138,42.733746,-74.371881,455,47.19917012448133
12036,7.037,0.013,42.532547,-74.689392,335,47.60551371323007
12037,36.195,0.147,42.338765,-73.565764,4045,111.75576737118386
12041,1.961,0.003,42.543675,-73.979677,353,180.0101988781234
12042,4.988,0.025,42.352516,-73.883817,286,57.33761026463512
12043,63.595,0.252,42.69397,-74.530506,7883,123.95628587153078
12045,1.235,0.0,42.47966,-73.796833,237,191.90283400809716
12046,14.833,2.121,42.50913,-73.917246,612,41.259354142789725
12047,8.841,1.431,42.784054,-73.726219,23406,2647.43807261622
12051,17.918,1.419,42.346369,-73.838401,5706,318.4507199464226
12052,30.152,0.962,42.757369,-73.480124,1931,64.0421862563014
12053,56.407,0.602,42.75747,-74.191095,4325,76.67488077720851
12054,15.454,0.03,42.604548,-73.866239,16988,1099.2623269056555
12056,18.818,0.45,42.764859,-74.100303,1818,96.60962907854181
12057,38.238,0.004,42.971284,-73.336406,1966,51.41482295099116
12058,19.933,0.293,42.344418,-73.917633,1451,72.79385942908745
12059,22.78,0.628,42.619223,-74.060881,1531,67.20807726075505
12060,36.047,0.132,42.410631,-73.505286,1768,49.04707742669293
12061,20.088,0.108,42.599312,-73.657175,9778,486.758263639984
12062,33.271,0.275,42.538976,-73.504976,1723,51.786841393405666
12063,1.279,0.001,42.567308,-73.639545,745,582.4863174354965
12064,9.014,0.008,42.57943,-74.646481,314,34.83470157532727
12065,35.118,0.994,42.852284,-73.785597,44726,1273.5918901987584
12066,32.73,0.924,42.781106,-74.303881,1830,55.912007332722276
12067,19.55,0.15,42.557461,-73.920294,1250,63.9386189258312
12068,29.325,0.685,42.956069,-74.401829,2717,92.65132139812447
12070,12.576,0.018,42.986022,-74.26301,2404,191.15776081424934
12071,13.767,0.0,42.569706,-74.41519,221,16.052880075542966
12072,52.193,0.374,42.884893,-74.356737,3019,57.84300576705689
12074,34.315,0.125,43.050577,-74.052937,2833,82.55864782165234
12075,36.267,0.197,42.304843,-73.641096,3147,86.773099511953
12076,68.815,1.871,42.399716,-74.390523,1316,19.12373755721863
12077,10.118,0.396,42.58817,-73.777693,6733,665.4477169401067
12078,110.805,3.661,43.134351,-74.339632,23087,208.35702360001804
12083,43.742,0.48,42.424859,-74.026509,3648,83.39810708243793
12084,3.81,0.019,42.704669,-73.899364,5054,1326.509186351706
12086,6.105,0.068,42.996145,-74.1086,1644,269.28746928746926
12087,20.027,0.264,42.43225,-73.892894,1678,83.78688770160284
12090,57.836,0.01,42.876802,-73.351525,5874,101.56304032090739
12092,15.469,0.151,42.705938,-74.379565,1423,91.99043247785895
12093,65.285,0.179,42.497791,-74.628105,1258,19.26935743279467
12094,31.735,0.604,42.889977,-73.485945,2560,80.66803214116906
12095,65.2,0.346,43.034887,-74.423556,12013,184.2484662576687
12106,14.327,0.04,42.38851,-73.713796,1963,137.0140294548754
12108,73.099,4.13,43.467735,-74.435462,396,5.417310770325175
12110,14.345,0.449,42.750565,-73.776095,19969,1392.0529801324503
12116,40.076,0.84,42.538795,-74.911164,1533,38.25232059087733
12117,43.872,0.495,43.167143,-74.261237,2841,64.75656455142231
12118,35.331,1.488,42.920932,-73.717031,17056,482.7488607738246
12120,14.769,0.063,42.465026,-74.135365,596,40.35479721037308
12121,19.29,1.09,42.839913,-73.60738,2325,120.52877138413686
12122,102.078,0.31,42.54202,-74.326145,3555,34.82630929289367
12123,31.766,0.471,42.52214,-73.606447,4853,152.77340552792293
12124,1.557,0.685,42.448502,-73.788651,182,116.89145793192037
12125,16.003,0.004,42.484748,-73.399844,1147,71.67406111354121
12130,0.545,0.0,42.441653,-73.658349,305,559.6330275229358
12134,189.005,5.787,43.262075,-74.228016,4093,21.655511758948176
12136,20.477,0.086,42.420121,-73.565107,881,43.02388045123797
12137,23.303,0.307,42.860344,-74.133085,2347,100.71664592541732
12138,89.649,0.516,42.748836,-73.370379,2826,31.522939463909246
12139,218.666,9.33,43.500221,-74.579544,243,1.1112838758654753
12140,7.154,0.022,42.68195,-73.571973,1526,213.30724070450097
12143,19.076,0.089,42.49156,-73.84266,5462,286.32837072761583
12144,18.318,0.582,42.627836,-73.717842,21631,1180.8603559340538
12147,19.092,0.276,42.518611,-74.15884,508,26.6080033521894
12148,15.625,1.279,42.827793,-73.848164,4121,263.744
12149,44.369,0.206,42.617973,-74.570557,2176,49.04325091843404
12150,1.19,0.108,42.880523,-74.052689,665,558.8235294117648
12151,2.605,0.239,42.922667,-73.780649,986,378.50287907869483
12153,16.997,0.179,42.63222,-73.4722,751,44.18426781196682
12154,42.731,1.266,42.937482,-73.605806,2875,67.2813648171117
12155,52.418,0.119,42.596357,-74.827655,1812,34.568278072417876
12156,14.484,0.798,42.483504,-73.747254,939,64.8301574150787
12157,50.195,0.095,42.669798,-74.286077,4444,88.53471461300926
12158,29.359,1.087,42.53301,-73.813578,6221,211.8941380837222
12159,15.107,0.053,42.651428,-73.885894,8794,582.1142516714107
12160,15.479,0.006,42.763359,-74.363539,735,47.48368757671685
12164,116.782,6.018,43.648293,-74.45158,520,4.4527410046068745
12165,1.691,0.0,42.315193,-73.507601,202,119.45594322885866
12166,43.586,0.677,42.844631,-74.460191,1459,33.47405130087643
12167,53.477,0.362,42.423174,-74.598846,2257,42.20506011930363
12168,30.784,0.089,42.573634,-73.370724,1691,54.931133056133056
12169,11.596,0.064,42.592887,-73.448036,407,35.09830976198689
12170,31.573,0.687,43.001956,-73.667271,5225,165.48950052259843
12173,16.318,1.758,42.395485,-73.755478,2040,125.01532050496384
12175,26.752,0.269,42.559492,-74.560411,725,27.100777511961724
12176,5.159,0.05,42.384523,-73.966117,431,83.5433223492925
12177,0.48,0.092,42.950858,-74.287087,361,752.0833333333334
12180,56.225,1.08,42.748588,-73.599536,54071,961.6896398399289
12182,13.657,0.552,42.800534,-73.627434,14273,1045.1050743208611
12183,0.749,0.186,42.747904,-73.692466,2966,3959.946595460614
12184,39.37,0.707,42.419893,-73.653359,7547,191.69418338836678
12185,22.761,1.895,42.862521,-73.554112,1699,74.6452264838979
12186,33.115,0.439,42.633112,-73.977172,6608,199.54703306658612
12187,19.451,0.017,42.628169,-74.464285,739,37.99290524908745
12188,12.996,1.068,42.821216,-73.695525,11414,878.2702369959987
12189,6.22,0.175,42.736342,-73.717521,18205,2926.848874598071
12190,176.83,1.564,43.475631,-74.28541,683,3.8624667759995472
12192,16.149,0.412,42.400523,-73.825058,1033,63.966809090346146
12193,37.945,0.355,42.52276,-74.043268,1829,48.20134405059955
12194,16.474,0.0,42.538337,-74.454298,213,12.929464610902027
12196,8.954,0.215,42.631786,-73.613946,3848,429.75206611570246
12197,65.178,0.371,42.609999,-74.724749,2275,34.90441560035595
12198,13.245,0.238,42.672768,-73.633574,7337,553.9448848622122
12202,2.007,0.221,42.635166,-73.760028,9500,4733.432984554061
12203,10.433,0.035,42.682899,-73.849361,30080,2883.1592063644207
12204,4.138,0.39,42.691516,-73.733751,8423,2035.5244079265346
12205,15.368,0.095,42.718696,-73.824087,25912,1686.1009890681937
12206,2.073,0.0,42.67419,-73.782047,14592,7039.073806078148
12208,4.403,0.008,42.653031,-73.809978,23936,5436.293436293437
12209,2.214,0.003,42.638686,-73.790469,10754,4857.271906052394
12210,1.132,0.006,42.655709,-73.754868,9725,8590.989399293287
12211,8.116,0.109,42.70973,-73.763079,13800,1700.3449975357319
12302,43.371,1.268,42.878182,-73.982505,27470,633.3725300315879
12303,15.569,0.018,42.748985,-73.929694,29989,1926.1994990044318
12304,6.664,0.02,42.77469,-73.898297,22027,3305.372148859544
12305,1.486,0.085,42.812011,-73.950342,7764,5224.764468371467
12306,43.924,0.635,42.805429,-74.044227,27569,627.6523085329205
12307,0.713,0.004,42.804981,-73.932822,7977,11187.938288920057
12308,2.293,0.056,42.82134,-73.92093,13985,6098.996947230702
12309,17.566,0.911,42.79987,-73.864965,32996,1878.4014573608108
12401,58.897,1.308,41.987541,-74.010273,35058,595.2425420649608
12404,36.979,0.314,41.818958,-74.236082,4046,109.41345087752508
12405,10.84,0.008,42.306958,-74.10097,449,41.420664206642066
12406,48.601,0.076,42.094825,-74.576038,609,12.530606366124154
12407,0.874,0.0,42.296731,-74.362067,197,225.4004576659039
12409,17.669,0.439,42.055483,-74.165388,877,49.63495387401664
12410,50.845,0.045,42.06578,-74.424757,379,7.4540269446356575
12411,0.669,0.014,41.879005,-74.039774,288,430.4932735426009
12412,6.595,0.0,42.012194,-74.276989,603,91.43290371493556
12413,16.647,0.09,42.308296,-74.025401,3406,204.6014296870307
12414,62.165,4.31,42.235006,-73.924019,10034,161.40915306040375
12416,5.322,0.001,42.095928,-74.279125,129,24.23900789177001
12418,13.852,0.0,42.358618,-74.160884,321,23.173548946000576
12419,2.403,0.021,41.861119,-74.102017,1115,464.0033291718685
12420,2.665,0.082,41.675289,-74.393678,435,163.22701688555347
12421,17.19,0.007,42.257055,-74.535228,238,13.845258871436881
12422,9.962,0.005,42.391829,-74.213288,469,47.07889981931339
12423,10.701,0.0,42.379743,-74.111368,1033,96.53303429586019
12424,20.258,0.115,42.247617,-74.115847,242,11.945897916872347
12427,38.59,0.037,42.150748,-74.12407,926,23.995853848147185
12428,55.088,0.551,41.734369,-74.457205,6972,126.56113854196921
12430,40.023,0.037,42.200758,-74.49916,1232,30.782300177397993
12431,17.528,0.09,42.362023,-74.023533,1705,97.27293473299864
12433,3.479,0.0,42.005335,-74.15527,525,150.90543259557344
12435,7.979,0.107,41.72174,-74.502139,181,22.68454693570623
12436,11.11,0.141,42.213077,-74.078284,516,46.44464446444645
12439,10.12,0.023,42.277817,-74.21039,380,37.54940711462451
12440,20.048,0.306,41.781151,-74.172877,1577,78.6612130885874
12442,18.759,0.074,42.226884,-74.244054,425,22.65579188656112
12443,16.523,0.096,41.934991,-74.084925,3601,217.93863099921322
12444,19.609,0.042,42.247485,-74.290618,519,26.46743842113315
12446,67.409,0.236,41.789893,-74.313533,5232,77.61574863890577
12448,8.566,0.0,42.079556,-74.200687,163,19.02871818818585
12449,3.721,0.145,41.992378,-73.993774,2916,783.6603063692555
12450,21.372,0.005,42.142232,-74.223318,200,9.358038555118847
12451,11.13,0.052,42.304893,-73.948176,849,76.28032345013476
12453,0.426,0.0,42.092947,-73.936225,212,497.65258215962444
12454,10.98,0.044,42.28697,-74.149542,368,33.51548269581056
12455,71.278,0.498,42.149301,-74.661616,1859,26.080978703106144
12456,0.54,0.02,42.032705,-73.997133,666,1233.3333333333333
12457,11.442,0.0,42.03999,-74.246589,1171,102.34224785876594
12458,39.506,2.333,41.822918,-74.43208,3195,80.87379132283704
12460,5.992,0.005,42.429272,-74.169025,161,26.869158878504674
12461,18.449,0.02,41.908566,-74.247857,1426,77.2941622852187
12463,7.454,0.026,42.191625,-74.009276,1531,205.3930775422592
12464,45.28,0.001,42.06509,-74.346334,1071,23.652826855123674
12465,2.903,0.01,42.157153,-74.460016,329,113.33103685842232
12466,1.03,0.0,41.906849,-73.977827,1947,1890.2912621359224
12468,58.104,0.558,42.299033,-74.400732,1413,24.318463444857496
12469,32.996,0.015,42.448595,-74.246097,842,25.51824463571342
12470,11.985,0.032,42.284999,-74.078273,651,54.31789737171464
12472,3.334,0.177,41.848783,-74.067404,1118,335.33293341331733
12473,8.785,0.029,42.260675,-74.031311,693,78.88446215139442
12474,47.252,0.037,42.285102,-74.588008,891,18.856344704986032
12477,66.701,0.54,42.092591,-73.98811,18789,281.68992968621166
12480,31.279,0.021,42.135381,-74.391274,499,15.953195434636656
12481,12.762,5.004,41.976695,-74.227962,1359,106.48801128349788
12484,23.729,0.059,41.86194,-74.176524,3271,137.84820262126513
12485,9.298,0.107,42.207224,-74.162231,1136,122.17681221768122
12486,3.241,0.189,41.832417,-74.063984,1737,535.9456957729096
12487,16.334,0.285,41.869399,-73.998805,3829,234.4190033059875
12489,3.578,0.08,41.754008,-74.35221,114,31.86137506987144
12491,9.91,0.004,41.965192,-74.141459,2017,203.53178607467206
12492,41.057,0.0,42.187583,-74.334525,213,5.187909491682295
12493,5.174,0.021,41.794731,-73.971819,343,66.29300347893312
12494,23.856,0.0,41.948566,-74.301701,876,36.72032193158954
12495,7.55,0.0,42.082674,-74.245663,229,30.33112582781457
12496,43.261,0.07,42.338036,-74.270087,1241,28.68634566930954
12498,22.159,0.037,42.045663,-74.109618,4530,204.43160792454535
12501,32.358,0.328,41.853415,-73.557726,2374,73.36670993262872
12502,31.983,0.57,42.086568,-73.664724,1019,31.86067598411656
12503,22.225,0.172,42.035959,-73.580146,750,33.74578177727784
12508,14.429,0.07,41.495996,-73.953632,19519,1352.7617991544805
12513,2.91,0.039,42.219307,-73.720481,198,68.04123711340206
12514,27.282,0.274,41.877409,-73.764423,3120,114.36111722014515
12515,4.338,0.033,41.679567,-74.065058,1483,341.8626094974643
12516,20.459,0.422,42.108104,-73.551361,1748,85.43917102497679
12517,4.78,0.022,42.128263,-73.508622,270,56.48535564853556
12518,7.958,0.099,41.416157,-74.043064,5728,719.7788389042473
12520,4.136,0.023,41.428017,-73.996195,3088,746.615087040619
12521,32.179,0.276,42.171335,-73.650487,1874,58.23673824543957
12522,37.475,0.472,41.719979,-73.598384,5074,135.396931287525
12523,22.329,0.185,42.08687,-73.759509,2132,95.48121277262752
12524,16.705,0.194,41.533367,-73.884911,15079,902.6638730918887
12525,23.598,0.372,41.686274,-74.192293,1710,72.46376811594203
12526,32.398,1.618,42.122234,-73.858769,3427,105.77813445274398
12528,44.877,0.647,41.713899,-73.99509,13818,307.90828263921384
12529,68.079,0.995,42.195932,-73.543215,2345,34.44527681076397
12531,17.432,1.001,41.540534,-73.671592,2316,132.859109683341
12533,48.902,0.77,41.559772,-73.787099,26770,547.4213733589628
12534,88.585,4.059,42.226412,-73.753552,17468,197.18914037365244
12538,25.488,0.192,41.79223,-73.893767,14104,553.3584431889517
12540,35.294,0.304,41.671202,-73.724891,9314,263.89754632515445
12542,14.391,0.201,41.613876,-74.015014,5859,407.1294559099437
12543,1.533,0.0,41.485945,-74.223538,3147,2052.8375733855187
12545,56.654,0.839,41.791481,-73.677166,4389,77.47025805768348
12546,45.387,0.521,41.948,-73.523572,2710,59.7087271685725
12547,9.242,0.171,41.660687,-73.986567,2808,303.8303397533001
12548,3.891,0.159,41.657925,-74.101503,1039,267.02647134412746
12549,38.749,0.54,41.528031,-74.259365,10896,281.1943534026684
12550,34.678,0.638,41.539574,-74.057223,54996,1585.9046081088877
12553,24.166,1.029,41.460412,-74.071917,27300,1129.686336174791
12561,60.252,0.894,41.76404,-74.089495,18531,307.55825532762395
12563,23.483,0.542,41.499189,-73.587226,7456,317.50628113954775
12564,41.369,0.602,41.582614,-73.582577,7910,191.20597548889265
12565,1.416,0.044,42.249004,-73.646902,1575,1112.2881355932204
12566,55.85,0.217,41.633519,-74.319661,11718,209.8119964189794
12567,46.029,0.561,41.985205,-73.653984,2498,54.27013404592756
12569,33.31,0.522,41.734556,-73.792835,9766,293.1852296607625
12570,19.859,0.258,41.634064,-73.672481,6324,318.445037514477
12571,58.127,1.145,42.003049,-73.809806,10168,174.92731432896932
12572,51.039,1.018,41.924885,-73.863664,9168,179.62734379592075
12574,0.512,0.0,41.917615,-73.945701,422,824.21875
12575,16.049,0.779,41.486109,-74.158896,1743,108.60489750140196
12577,7.722,0.065,41.421483,-74.116815,1613,208.88370888370886
12578,14.44,0.165,41.806348,-73.797584,2306,159.69529085872577
12580,22.179,0.187,41.863647,-73.871536,4169,187.97060282248975
12581,38.986,0.378,41.901615,-73.700592,1928,49.45365002821526
12582,14.154,0.384,41.543465,-73.724951,6157,435.00070651405963
12583,11.67,2.33,42.05959,-73.883622,1927,165.1242502142245
12585,4.69,0.081,41.726404,-73.69151,1252,266.9509594882729
12586,23.754,0.997,41.565134,-74.171721,12874,541.9718784204765
12589,59.457,0.614,41.623791,-74.158771,19639,330.3059353818726
12590,34.829,0.559,41.596424,-73.888844,35823,1028.5394355278647
12592,14.852,0.226,41.783874,-73.548857,1280,86.18367896579585
12594,23.057,0.588,41.658399,-73.573493,3645,158.0864813288806
12601,18.264,0.216,41.707792,-73.910601,44696,2447.218572054315
